symbol,date,open,high,low,close,volume
AMZN,2024-03-18 13:53:00,174.63,174.68,174.62,174.641,25196
AMZN,2024-03-18 13:52:00,174.6,174.643,174.6,174.63,21048
AMZN,2024-03-18 13:51:00,174.56,174.62,174.56,174.612,21911
AMZN,2024-03-18 13:50:00,174.63,174.64,174.54,174.57,46120
AMZN,2024-03-18 13:49:00,174.565,174.63,174.56,174.63,17202
AMZN,2024-03-18 13:48:00,174.55,174.61,174.53,174.568,38883
AMZN,2024-03-18 13:47:00,174.452,174.55,174.452,174.54,47575
AMZN,2024-03-18 13:46:00,174.477,174.5,174.445,174.455,25847
AMZN,2024-03-18 13:45:00,174.442,174.5,174.425,174.48,33423
AMZN,2024-03-18 13:44:00,174.465,174.481,174.43,174.44,18745
AMZN,2024-03-18 13:43:00,174.41,174.46,174.365,174.46,22219
AMZN,2024-03-18 13:42:00,174.345,174.42,174.32,174.41,47014
AMZN,2024-03-18 13:41:00,174.3,174.36,174.29,174.35,29621
AMZN,2024-03-18 13:40:00,174.33,174.43,174.302,174.302,42963
AMZN,2024-03-18 13:39:00,174.38,174.397,174.325,174.34,55532
AMZN,2024-03-18 13:38:00,174.5,174.5,174.38,174.386,67891
AMZN,2024-03-18 13:37:00,174.515,174.54,174.47,174.5,37067
AMZN,2024-03-18 13:36:00,174.59,174.61,174.51,174.515,31499
AMZN,2024-03-18 13:35:00,174.61,174.613,174.55,174.595,36219
AMZN,2024-03-18 13:34:00,174.68,174.69,174.615,174.62,32833
AMZN,2024-03-18 13:33:00,174.77,174.777,174.625,174.683,40098
AMZN,2024-03-18 13:32:00,174.865,174.87,174.75,174.78,48840
AMZN,2024-03-18 13:31:00,174.86,174.94,174.84,174.865,81124
AMZN,2024-03-18 13:30:00,174.845,174.88,174.84,174.88,25918
AMZN,2024-03-18 13:29:00,174.8,174.848,174.775,174.843,28747
AMZN,2024-03-18 13:28:00,174.81,174.87,174.8,174.805,22740
AMZN,2024-03-18 13:27:00,174.81,174.812,174.775,174.81,18695
AMZN,2024-03-18 13:26:00,174.875,174.9,174.78,174.807,80896
AMZN,2024-03-18 13:25:00,174.85,174.92,174.845,174.87,50108
AMZN,2024-03-18 13:24:00,174.824,174.89,174.824,174.855,41517
AMZN,2024-03-18 13:23:00,174.75,174.83,174.735,174.825,39033
AMZN,2024-03-18 13:22:00,174.725,174.76,174.71,174.76,63644
AMZN,2024-03-18 13:21:00,174.62,174.736,174.62,174.73,54276
AMZN,2024-03-18 13:20:00,174.525,174.65,174.525,174.615,39488
AMZN,2024-03-18 13:19:00,174.465,174.53,174.465,174.525,16304
AMZN,2024-03-18 13:18:00,174.44,174.485,174.44,174.465,19220
AMZN,2024-03-18 13:17:00,174.47,174.47,174.425,174.435,19170
AMZN,2024-03-18 13:16:00,174.49,174.5,174.46,174.476,20514
AMZN,2024-03-18 13:15:00,174.49,174.51,174.465,174.49,26673
AMZN,2024-03-18 13:14:00,174.44,174.49,174.42,174.485,22340
AMZN,2024-03-18 13:13:00,174.506,174.506,174.43,174.435,27944
AMZN,2024-03-18 13:12:00,174.55,174.55,174.465,174.49,38454
AMZN,2024-03-18 13:11:00,174.45,174.56,174.45,174.54,36896
AMZN,2024-03-18 13:10:00,174.45,174.457,174.4,174.45,28618
AMZN,2024-03-18 13:09:00,174.47,174.5,174.44,174.465,32013
AMZN,2024-03-18 13:08:00,174.47,174.52,174.455,174.46,33013
AMZN,2024-03-18 13:07:00,174.55,174.565,174.46,174.46,46489
AMZN,2024-03-18 13:06:00,174.56,174.62,174.51,174.557,46736
AMZN,2024-03-18 13:05:00,174.43,174.54,174.385,174.54,40226
AMZN,2024-03-18 13:04:00,174.43,174.46,174.415,174.425,35877
AMZN,2024-03-18 13:03:00,174.43,174.52,174.4,174.43,32086
AMZN,2024-03-18 13:02:00,174.447,174.47,174.39,174.44,17936
AMZN,2024-03-18 13:01:00,174.429,174.47,174.4,174.45,77885
AMZN,2024-03-18 13:00:00,174.375,174.44,174.34,174.44,39329
AMZN,2024-03-18 12:59:00,174.495,174.495,174.37,174.39,40156
AMZN,2024-03-18 12:58:00,174.49,174.53,174.46,174.499,31072
AMZN,2024-03-18 12:57:00,174.55,174.58,174.5,174.51,37095
AMZN,2024-03-18 12:56:00,174.47,174.542,174.44,174.54,30503
AMZN,2024-03-18 12:55:00,174.48,174.49,174.43,174.47,26575
AMZN,2024-03-18 12:54:00,174.39,174.5,174.39,174.48,34685
AMZN,2024-03-18 12:53:00,174.47,174.48,174.35,174.39,78831
AMZN,2024-03-18 12:52:00,174.477,174.51,174.437,174.465,68201
AMZN,2024-03-18 12:51:00,174.54,174.64,174.475,174.49,51003
AMZN,2024-03-18 12:50:00,174.668,174.67,174.445,174.54,121727
AMZN,2024-03-18 12:49:00,174.77,174.78,174.651,174.661,41171
AMZN,2024-03-18 12:48:00,174.775,174.829,174.77,174.77,27196
AMZN,2024-03-18 12:47:00,174.77,174.79,174.765,174.78,20894
AMZN,2024-03-18 12:46:00,174.735,174.785,174.72,174.76,28293
AMZN,2024-03-18 12:45:00,174.8,174.8,174.74,174.74,36642
AMZN,2024-03-18 12:44:00,174.85,174.85,174.79,174.813,32186
AMZN,2024-03-18 12:43:00,174.86,174.86,174.82,174.848,57306
AMZN,2024-03-18 12:42:00,174.84,174.88,174.84,174.86,27148
AMZN,2024-03-18 12:41:00,174.855,174.86,174.8,174.84,37444
AMZN,2024-03-18 12:40:00,174.9,174.938,174.86,174.86,32465
AMZN,2024-03-18 12:39:00,174.9,174.94,174.865,174.89,28296
AMZN,2024-03-18 12:38:00,174.874,174.915,174.865,174.895,28240
AMZN,2024-03-18 12:37:00,174.89,174.94,174.87,174.87,33448
AMZN,2024-03-18 12:36:00,174.83,174.91,174.83,174.885,35389
AMZN,2024-03-18 12:35:00,174.76,174.858,174.74,174.835,37954
AMZN,2024-03-18 12:34:00,174.715,174.79,174.7,174.766,39447
AMZN,2024-03-18 12:33:00,174.71,174.77,174.65,174.715,57083
AMZN,2024-03-18 12:32:00,174.89,174.89,174.695,174.715,53875
AMZN,2024-03-18 12:31:00,174.87,174.94,174.87,174.9,33062
AMZN,2024-03-18 12:30:00,174.89,174.92,174.858,174.87,30219
AMZN,2024-03-18 12:29:00,174.88,174.935,174.86,174.88,41608
AMZN,2024-03-18 12:28:00,174.86,174.92,174.8,174.88,37636
AMZN,2024-03-18 12:27:00,174.76,174.87,174.705,174.86,50691
AMZN,2024-03-18 12:26:00,174.85,174.87,174.757,174.758,85922
AMZN,2024-03-18 12:25:00,174.93,174.97,174.83,174.845,52868
AMZN,2024-03-18 12:24:00,174.964,175.0,174.93,174.93,27446
AMZN,2024-03-18 12:23:00,175.02,175.02,174.96,174.96,17629
AMZN,2024-03-18 12:22:00,175.058,175.065,175.015,175.04,19835
AMZN,2024-03-18 12:21:00,175.015,175.09,174.98,175.05,82874
AMZN,2024-03-18 12:20:00,175.075,175.075,175.01,175.018,29481
AMZN,2024-03-18 12:19:00,175.07,175.12,175.01,175.075,45035
AMZN,2024-03-18 12:18:00,175.08,175.13,175.075,175.075,46116
AMZN,2024-03-18 12:17:00,175.06,175.11,175.03,175.08,35839
AMZN,2024-03-18 12:16:00,175.08,175.11,175.0,175.06,20876
AMZN,2024-03-18 12:15:00,175.17,175.17,175.08,175.085,30037
AMZN,2024-03-18 12:14:00,175.023,175.17,175.023,175.17,102295
AMZN,2024-03-18 12:13:00,175.053,175.06,175.01,175.03,21055
AMZN,2024-03-18 12:12:00,174.99,175.08,174.99,175.055,36725
AMZN,2024-03-18 12:11:00,174.96,174.99,174.914,174.99,33515
AMZN,2024-03-18 12:10:00,174.88,174.98,174.88,174.96,32172
AMZN,2024-03-18 12:09:00,174.9,174.92,174.86,174.88,34180
AMZN,2024-03-18 12:08:00,174.98,174.99,174.875,174.89,23933
AMZN,2024-03-18 12:07:00,174.95,175.0,174.94,174.98,32411
AMZN,2024-03-18 12:06:00,174.93,174.995,174.93,174.97,38889
AMZN,2024-03-18 12:05:00,174.79,174.95,174.77,174.94,36638
AMZN,2024-03-18 12:04:00,174.74,174.84,174.74,174.81,39448
AMZN,2024-03-18 12:03:00,174.78,174.8,174.655,174.755,80882
AMZN,2024-03-18 12:02:00,174.86,174.93,174.765,174.78,49269
AMZN,2024-03-18 12:01:00,174.92,174.92,174.83,174.864,80965
AMZN,2024-03-18 12:00:00,175.05,175.05,174.92,174.92,51534
AMZN,2024-03-18 11:59:00,175.02,175.06,175.015,175.05,36132
AMZN,2024-03-18 11:58:00,175.112,175.13,175.02,175.02,41475
AMZN,2024-03-18 11:57:00,175.125,175.165,175.105,175.12,26534
AMZN,2024-03-18 11:56:00,175.11,175.16,175.1,175.12,23840
AMZN,2024-03-18 11:55:00,175.085,175.13,175.06,175.12,36764
AMZN,2024-03-18 11:54:00,175.07,175.13,175.055,175.09,26790
AMZN,2024-03-18 11:53:00,175.08,175.1,175.01,175.088,33497
AMZN,2024-03-18 11:52:00,175.23,175.25,175.07,175.09,32827
AMZN,2024-03-18 11:51:00,175.1,175.28,175.1,175.235,82869
AMZN,2024-03-18 11:50:00,175.08,175.125,175.03,175.095,63255
AMZN,2024-03-18 11:49:00,175.089,175.1,175.02,175.08,53879
AMZN,2024-03-18 11:48:00,175.172,175.19,175.09,175.09,30611
AMZN,2024-03-18 11:47:00,175.174,175.184,175.125,175.18,22014
AMZN,2024-03-18 11:46:00,175.2,175.205,175.11,175.18,19485
AMZN,2024-03-18 11:45:00,175.2,175.27,175.17,175.21,41769
AMZN,2024-03-18 11:44:00,175.15,175.2,175.131,175.2,32819
AMZN,2024-03-18 11:43:00,175.2,175.22,175.15,175.15,29475
AMZN,2024-03-18 11:42:00,175.169,175.205,175.12,175.19,36617
AMZN,2024-03-18 11:41:00,175.06,175.21,175.06,175.16,53305
AMZN,2024-03-18 11:40:00,175.2,175.2,175.055,175.059,41716
AMZN,2024-03-18 11:39:00,175.185,175.26,175.185,175.205,30632
AMZN,2024-03-18 11:38:00,175.21,175.24,175.18,175.19,21561
AMZN,2024-03-18 11:37:00,175.24,175.24,175.14,175.215,39206
AMZN,2024-03-18 11:36:00,175.09,175.23,175.09,175.22,55442
AMZN,2024-03-18 11:35:00,175.08,175.15,175.0,175.08,45925
AMZN,2024-03-18 11:34:00,175.038,175.09,174.93,175.065,46851
AMZN,2024-03-18 11:33:00,174.998,175.06,174.97,175.04,46432
AMZN,2024-03-18 11:32:00,175.15,175.17,174.87,174.99,75229
AMZN,2024-03-18 11:31:00,175.23,175.315,175.1,175.15,64565
AMZN,2024-03-18 11:30:00,175.32,175.33,175.193,175.22,50433
AMZN,2024-03-18 11:29:00,175.23,175.355,175.22,175.315,48718
AMZN,2024-03-18 11:28:00,175.21,175.25,175.12,175.225,68039
AMZN,2024-03-18 11:27:00,175.069,175.27,175.069,175.215,57588
AMZN,2024-03-18 11:26:00,175.29,175.345,175.03,175.07,77268
AMZN,2024-03-18 11:25:00,175.25,175.28,174.975,175.28,148992
AMZN,2024-03-18 11:24:00,175.5,175.6,174.96,175.245,299548
AMZN,2024-03-18 11:23:00,175.75,175.75,175.12,175.48,229805
AMZN,2024-03-18 11:22:00,175.766,175.82,175.71,175.755,34857
AMZN,2024-03-18 11:21:00,175.75,175.81,175.735,175.77,42975
AMZN,2024-03-18 11:20:00,175.88,175.91,175.74,175.742,46191
AMZN,2024-03-18 11:19:00,175.91,175.92,175.87,175.875,27950
AMZN,2024-03-18 11:18:00,175.89,175.97,175.89,175.902,35945
AMZN,2024-03-18 11:17:00,175.82,175.9,175.82,175.89,48968
AMZN,2024-03-18 11:16:00,175.955,175.97,175.82,175.825,33214
AMZN,2024-03-18 11:15:00,175.905,175.95,175.805,175.95,42920
AMZN,2024-03-18 11:14:00,175.89,175.9,175.815,175.9,42083
AMZN,2024-03-18 11:13:00,175.96,176.045,175.876,175.876,68226
AMZN,2024-03-18 11:12:00,176.18,176.225,175.94,175.965,48857
AMZN,2024-03-18 11:11:00,176.23,176.23,176.12,176.18,51674
AMZN,2024-03-18 11:10:00,176.225,176.27,176.19,176.23,35587
AMZN,2024-03-18 11:09:00,176.2,176.28,176.19,176.23,45486
AMZN,2024-03-18 11:08:00,176.035,176.2,176.035,176.2,52286
AMZN,2024-03-18 11:07:00,176.04,176.12,176.015,176.035,61051
AMZN,2024-03-18 11:06:00,176.03,176.04,175.88,176.04,83645
AMZN,2024-03-18 11:05:00,176.08,176.1,176.01,176.025,68688
AMZN,2024-03-18 11:04:00,176.162,176.21,176.06,176.075,52999
AMZN,2024-03-18 11:03:00,176.14,176.18,176.1,176.165,39327
AMZN,2024-03-18 11:02:00,176.34,176.345,176.09,176.135,75845
AMZN,2024-03-18 11:01:00,176.43,176.43,176.315,176.33,27273
AMZN,2024-03-18 11:00:00,176.39,176.47,176.38,176.4,40234
AMZN,2024-03-18 10:59:00,176.305,176.39,176.301,176.385,48549
AMZN,2024-03-18 10:58:00,176.31,176.315,176.25,176.31,33762
AMZN,2024-03-18 10:57:00,176.23,176.34,176.19,176.31,52786
AMZN,2024-03-18 10:56:00,176.355,176.41,176.23,176.235,65344
AMZN,2024-03-18 10:55:00,176.39,176.41,176.32,176.353,42483
AMZN,2024-03-18 10:54:00,176.38,176.4,176.34,176.398,27069
AMZN,2024-03-18 10:53:00,176.34,176.395,176.29,176.385,29699
AMZN,2024-03-18 10:52:00,176.34,176.4,176.3,176.33,37893
AMZN,2024-03-18 10:51:00,176.295,176.37,176.26,176.335,35812
AMZN,2024-03-18 10:50:00,176.315,176.38,176.29,176.3,40283
AMZN,2024-03-18 10:49:00,176.35,176.355,176.31,176.321,37248
AMZN,2024-03-18 10:48:00,176.3,176.361,176.25,176.36,44229
AMZN,2024-03-18 10:47:00,176.43,176.44,176.29,176.32,47690
AMZN,2024-03-18 10:46:00,176.43,176.45,176.35,176.43,33247
AMZN,2024-03-18 10:45:00,176.47,176.49,176.39,176.43,52008
AMZN,2024-03-18 10:44:00,176.55,176.55,176.45,176.47,44368
AMZN,2024-03-18 10:43:00,176.636,176.64,176.49,176.537,44882
AMZN,2024-03-18 10:42:00,176.492,176.69,176.476,176.65,106594
AMZN,2024-03-18 10:41:00,176.54,176.561,176.47,176.49,38833
AMZN,2024-03-18 10:40:00,176.52,176.59,176.49,176.544,60596
AMZN,2024-03-18 10:39:00,176.455,176.53,176.45,176.52,61781
AMZN,2024-03-18 10:38:00,176.435,176.47,176.393,176.45,70013
AMZN,2024-03-18 10:37:00,176.239,176.44,176.23,176.42,59477
AMZN,2024-03-18 10:36:00,176.151,176.264,176.105,176.236,59065
AMZN,2024-03-18 10:35:00,176.084,176.15,176.07,176.15,72858
AMZN,2024-03-18 10:34:00,176.07,176.095,175.945,176.09,67645
AMZN,2024-03-18 10:33:00,176.24,176.27,176.04,176.07,82539
AMZN,2024-03-18 10:32:00,176.4,176.44,176.2,176.24,130936
AMZN,2024-03-18 10:31:00,176.45,176.459,176.28,176.39,59830
AMZN,2024-03-18 10:30:00,176.42,176.5,176.37,176.441,59290
AMZN,2024-03-18 10:29:00,176.415,176.56,176.34,176.385,211419
AMZN,2024-03-18 10:28:00,176.32,176.41,176.235,176.41,162802
AMZN,2024-03-18 10:27:00,176.28,176.36,176.23,176.32,96157
AMZN,2024-03-18 10:26:00,176.24,176.33,176.19,176.28,98079
AMZN,2024-03-18 10:25:00,176.061,176.29,176.055,176.24,130384
AMZN,2024-03-18 10:24:00,175.935,176.07,175.935,176.064,56730
AMZN,2024-03-18 10:23:00,176.013,176.075,175.92,175.95,80965
AMZN,2024-03-18 10:22:00,176.05,176.12,175.87,176.025,90986
AMZN,2024-03-18 10:21:00,175.919,176.07,175.87,176.049,111648
AMZN,2024-03-18 10:20:00,175.88,175.93,175.81,175.91,88265
AMZN,2024-03-18 10:19:00,175.732,175.89,175.731,175.876,70694
AMZN,2024-03-18 10:18:00,175.63,175.73,175.59,175.73,59685
AMZN,2024-03-18 10:17:00,175.68,175.705,175.613,175.64,42624
AMZN,2024-03-18 10:16:00,175.675,175.76,175.65,175.67,54786
AMZN,2024-03-18 10:15:00,175.595,175.75,175.595,175.675,76560
AMZN,2024-03-18 10:14:00,175.61,175.627,175.53,175.59,67877
AMZN,2024-03-18 10:13:00,175.649,175.66,175.555,175.615,47545
AMZN,2024-03-18 10:12:00,175.515,175.68,175.515,175.653,47649
AMZN,2024-03-18 10:11:00,175.579,175.6,175.455,175.515,78301
AMZN,2024-03-18 10:10:00,175.445,175.64,175.445,175.58,83851
AMZN,2024-03-18 10:09:00,175.559,175.565,175.405,175.44,114105
AMZN,2024-03-18 10:08:00,175.47,175.57,175.387,175.56,62698
AMZN,2024-03-18 10:07:00,175.29,175.536,175.29,175.46,111766
AMZN,2024-03-18 10:06:00,175.28,175.43,175.23,175.315,81979
AMZN,2024-03-18 10:05:00,175.07,175.26,175.0,175.255,115417
AMZN,2024-03-18 10:04:00,175.038,175.09,174.95,175.086,82550
AMZN,2024-03-18 10:03:00,174.93,175.067,174.89,175.036,73760
AMZN,2024-03-18 10:02:00,175.005,175.05,174.9,174.91,94304
AMZN,2024-03-18 10:01:00,174.89,175.09,174.86,175.01,67204
AMZN,2024-03-18 10:00:00,174.95,175.14,174.86,174.88,78053
AMZN,2024-03-18 09:59:00,175.04,175.04,174.86,174.95,112658
AMZN,2024-03-18 09:58:00,175.27,175.32,175.03,175.04,100658
AMZN,2024-03-18 09:57:00,175.633,175.67,175.21,175.268,127645
AMZN,2024-03-18 09:56:00,175.62,175.65,175.56,175.635,58237
AMZN,2024-03-18 09:55:00,175.53,175.7,175.52,175.614,70663
AMZN,2024-03-18 09:54:00,175.586,175.66,175.46,175.54,103171
AMZN,2024-03-18 09:53:00,175.68,175.75,175.54,175.58,92525
AMZN,2024-03-18 09:52:00,176.04,176.04,175.62,175.66,225375
AMZN,2024-03-18 09:51:00,176.2,176.2,175.99,176.04,98721
AMZN,2024-03-18 09:50:00,176.14,176.26,176.115,176.2,102027
AMZN,2024-03-18 09:49:00,176.17,176.33,176.14,176.14,127452
AMZN,2024-03-18 09:48:00,176.18,176.23,176.05,176.165,97447
AMZN,2024-03-18 09:47:00,176.355,176.36,176.109,176.18,109960
AMZN,2024-03-18 09:46:00,176.224,176.4,176.21,176.36,153658
AMZN,2024-03-18 09:45:00,176.2,176.35,176.11,176.22,159861
AMZN,2024-03-18 09:44:00,176.055,176.23,175.95,176.196,151275
AMZN,2024-03-18 09:43:00,176.04,176.12,175.91,176.065,73686
AMZN,2024-03-18 09:42:00,176.147,176.17,175.96,176.06,106176
AMZN,2024-03-18 09:41:00,176.11,176.24,176.03,176.144,146393
AMZN,2024-03-18 09:40:00,176.08,176.16,176.015,176.103,128617
AMZN,2024-03-18 09:39:00,176.14,176.235,175.91,176.08,124735
AMZN,2024-03-18 09:38:00,175.87,176.16,175.87,176.14,143176
AMZN,2024-03-18 09:37:00,176.12,176.134,175.78,175.87,74829
AMZN,2024-03-18 09:36:00,176.08,176.16,175.84,176.1,158434
AMZN,2024-03-18 09:35:00,175.8,176.2,175.8,176.084,256936
AMZN,2024-03-18 09:34:00,175.36,175.79,175.305,175.785,108893
AMZN,2024-03-18 09:33:00,175.53,175.55,175.09,175.375,164923
AMZN,2024-03-18 09:32:00,175.32,175.68,175.267,175.527,121479
AMZN,2024-03-18 09:31:00,174.99,175.3,174.74,175.3,196869
AMZN,2024-03-18 09:30:00,175.8,176.0,174.85,175.01,790193
GOOG,2024-03-22 16:00:00,151.73,152.07,151.73,151.85,4082185
GOOG,2024-03-22 15:59:00,151.91,151.92,151.73,151.73,274437
GOOG,2024-03-22 15:58:00,151.88,151.92,151.87,151.92,124413
GOOG,2024-03-22 15:57:00,151.92,151.943,151.88,151.885,102884
GOOG,2024-03-22 15:56:00,151.91,151.975,151.91,151.92,73342
GOOG,2024-03-22 15:55:00,151.99,151.99,151.03,151.91,162122
GOOG,2024-03-22 15:54:00,152.06,152.07,151.92,151.99,88538
GOOG,2024-03-22 15:53:00,152.04,152.105,152.04,152.07,57943
GOOG,2024-03-22 15:52:00,151.97,152.09,151.97,152.04,46622
GOOG,2024-03-22 15:51:00,151.955,152.02,151.925,151.965,56239
GOOG,2024-03-22 15:50:00,151.84,152.07,151.84,151.96,115354
GOOG,2024-03-22 15:49:00,151.965,151.965,151.835,151.84,37467
GOOG,2024-03-22 15:48:00,151.957,152.01,151.94,151.975,61364
GOOG,2024-03-22 15:47:00,151.9,151.975,151.894,151.96,51338
GOOG,2024-03-22 15:46:00,151.9,151.915,151.88,151.905,50255
GOOG,2024-03-22 15:45:00,151.9,151.93,151.87,151.905,34503
GOOG,2024-03-22 15:44:00,151.87,151.93,151.865,151.91,40923
GOOG,2024-03-22 15:43:00,151.91,151.915,151.86,151.86,40276
GOOG,2024-03-22 15:42:00,151.97,151.97,151.9,151.9,29527
GOOG,2024-03-22 15:41:00,152.105,152.11,151.97,151.972,42968
GOOG,2024-03-22 15:40:00,152.11,152.12,152.09,152.105,49181
GOOG,2024-03-22 15:39:00,152.125,152.14,152.11,152.115,28849
GOOG,2024-03-22 15:38:00,152.13,152.16,152.117,152.13,31346
GOOG,2024-03-22 15:37:00,152.15,152.19,152.13,152.13,27619
GOOG,2024-03-22 15:36:00,152.105,152.15,152.105,152.15,43789
GOOG,2024-03-22 15:35:00,152.08,152.11,152.056,152.11,33852
GOOG,2024-03-22 15:34:00,151.97,152.08,151.945,152.08,31509
GOOG,2024-03-22 15:33:00,152.125,152.125,151.975,151.98,44814
GOOG,2024-03-22 15:32:00,152.08,152.15,152.04,152.12,68914
GOOG,2024-03-22 15:31:00,151.94,152.1,151.94,152.09,153470
GOOG,2024-03-22 15:30:00,151.97,151.99,151.9,151.945,65721
GOOG,2024-03-22 15:29:00,151.85,151.98,151.85,151.975,36134
GOOG,2024-03-22 15:28:00,151.83,151.88,151.8,151.85,30501
GOOG,2024-03-22 15:27:00,151.8,151.83,151.76,151.83,26116
GOOG,2024-03-22 15:26:00,151.75,151.8,151.743,151.8,26053
GOOG,2024-03-22 15:25:00,151.8,151.82,151.73,151.75,39224
GOOG,2024-03-22 15:24:00,151.67,151.84,151.665,151.81,47169
GOOG,2024-03-22 15:23:00,151.655,151.715,151.62,151.674,36537
GOOG,2024-03-22 15:22:00,151.555,151.679,151.555,151.65,62644
GOOG,2024-03-22 15:21:00,151.59,151.65,151.55,151.555,51246
GOOG,2024-03-22 15:20:00,151.63,151.67,151.58,151.6,27761
GOOG,2024-03-22 15:19:00,151.66,151.68,151.62,151.62,30929
GOOG,2024-03-22 15:18:00,151.54,151.67,151.53,151.66,168936
GOOG,2024-03-22 15:17:00,151.49,151.55,151.45,151.55,24920
GOOG,2024-03-22 15:16:00,151.575,151.58,151.48,151.49,32827
GOOG,2024-03-22 15:15:00,151.54,151.59,151.54,151.58,44518
GOOG,2024-03-22 15:14:00,151.48,151.546,151.47,151.54,26808
GOOG,2024-03-22 15:13:00,151.4,151.49,151.395,151.48,27412
GOOG,2024-03-22 15:12:00,151.43,151.44,151.33,151.4,63731
GOOG,2024-03-22 15:11:00,151.505,151.505,151.43,151.43,31139
GOOG,2024-03-22 15:10:00,151.57,151.59,151.5,151.5,26224
GOOG,2024-03-22 15:09:00,151.45,151.57,151.44,151.57,36859
GOOG,2024-03-22 15:08:00,151.425,151.47,151.42,151.445,19060
GOOG,2024-03-22 15:07:00,151.43,151.46,151.405,151.43,21160
GOOG,2024-03-22 15:06:00,151.48,151.51,151.39,151.415,52614
GOOG,2024-03-22 15:05:00,151.454,151.5,151.445,151.49,19322
GOOG,2024-03-22 15:04:00,151.48,151.49,151.45,151.46,28763
GOOG,2024-03-22 15:03:00,151.5,151.52,151.47,151.48,24772
GOOG,2024-03-22 15:02:00,151.515,151.56,151.474,151.493,27669
GOOG,2024-03-22 15:01:00,151.49,151.53,151.47,151.515,24933
GOOG,2024-03-22 15:00:00,151.505,151.52,151.48,151.49,18059
GOOG,2024-03-22 14:59:00,151.49,151.52,151.45,151.502,51093
GOOG,2024-03-22 14:58:00,151.533,151.54,151.49,151.49,24342
GOOG,2024-03-22 14:57:00,151.61,151.61,151.535,151.535,13833
GOOG,2024-03-22 14:56:00,151.595,151.64,151.58,151.62,15699
GOOG,2024-03-22 14:55:00,151.575,151.63,151.575,151.6,17342
GOOG,2024-03-22 14:54:00,151.66,151.66,151.56,151.57,24673
GOOG,2024-03-22 14:53:00,151.613,151.671,151.6,151.66,18931
GOOG,2024-03-22 14:52:00,151.64,151.64,151.62,151.62,12817
GOOG,2024-03-22 14:51:00,151.62,151.66,151.62,151.649,22843
GOOG,2024-03-22 14:50:00,151.605,151.64,151.6,151.62,15184
GOOG,2024-03-22 14:49:00,151.55,151.65,151.55,151.6,22315
GOOG,2024-03-22 14:48:00,151.575,151.59,151.55,151.55,18561
GOOG,2024-03-22 14:47:00,151.655,151.655,151.57,151.575,20913
GOOG,2024-03-22 14:46:00,151.68,151.69,151.65,151.653,14676
GOOG,2024-03-22 14:45:00,151.7,151.73,151.67,151.675,15264
GOOG,2024-03-22 14:44:00,151.7,151.71,151.68,151.7,12304
GOOG,2024-03-22 14:43:00,151.72,151.726,151.69,151.705,20047
GOOG,2024-03-22 14:42:00,151.72,151.72,151.69,151.7,9336
GOOG,2024-03-22 14:41:00,151.71,151.72,151.67,151.7,16128
GOOG,2024-03-22 14:40:00,151.73,151.735,151.7,151.72,13674
GOOG,2024-03-22 14:39:00,151.765,151.77,151.735,151.74,11700
GOOG,2024-03-22 14:38:00,151.74,151.77,151.73,151.765,8887
GOOG,2024-03-22 14:37:00,151.7,151.75,151.7,151.735,15893
GOOG,2024-03-22 14:36:00,151.705,151.715,151.67,151.71,21664
GOOG,2024-03-22 14:35:00,151.73,151.77,151.71,151.71,21319
GOOG,2024-03-22 14:34:00,151.675,151.725,151.67,151.72,11509
GOOG,2024-03-22 14:33:00,151.76,151.76,151.665,151.676,16772
GOOG,2024-03-22 14:32:00,151.78,151.79,151.74,151.76,14854
GOOG,2024-03-22 14:31:00,151.855,151.86,151.775,151.78,19069
GOOG,2024-03-22 14:30:00,151.87,151.88,151.85,151.86,12065
GOOG,2024-03-22 14:29:00,151.92,151.93,151.87,151.88,27139
GOOG,2024-03-22 14:28:00,151.9,151.94,151.89,151.93,23148
GOOG,2024-03-22 14:27:00,151.84,151.91,151.84,151.9,25955
GOOG,2024-03-22 14:26:00,151.805,151.84,151.805,151.84,13629
GOOG,2024-03-22 14:25:00,151.76,151.82,151.755,151.81,17737
GOOG,2024-03-22 14:24:00,151.69,151.76,151.69,151.76,14247
GOOG,2024-03-22 14:23:00,151.63,151.725,151.63,151.69,19670
GOOG,2024-03-22 14:22:00,151.69,151.69,151.62,151.63,21597
GOOG,2024-03-22 14:21:00,151.684,151.7,151.64,151.7,18616
GOOG,2024-03-22 14:20:00,151.745,151.76,151.685,151.69,23859
GOOG,2024-03-22 14:19:00,151.76,151.775,151.735,151.75,14555
GOOG,2024-03-22 14:18:00,151.76,151.77,151.726,151.77,13041
GOOG,2024-03-22 14:17:00,151.77,151.77,151.72,151.75,16755
GOOG,2024-03-22 14:16:00,151.8,151.81,151.76,151.77,16872
GOOG,2024-03-22 14:15:00,151.77,151.8,151.71,151.792,18400
GOOG,2024-03-22 14:14:00,151.755,151.795,151.755,151.78,12997
GOOG,2024-03-22 14:13:00,151.71,151.76,151.692,151.759,17834
GOOG,2024-03-22 14:12:00,151.76,151.76,151.7,151.71,27890
GOOG,2024-03-22 14:11:00,151.71,151.76,151.71,151.755,19851
GOOG,2024-03-22 14:10:00,151.73,151.745,151.71,151.72,11966
GOOG,2024-03-22 14:09:00,151.72,151.74,151.715,151.725,8233
GOOG,2024-03-22 14:08:00,151.747,151.785,151.71,151.71,18528
